Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,37.59,37.59,37.59,37.59,000,37.59
2016-10-05,37.59,37.59,37.59,37.59,000,37.59
2016-10-04,37.59,37.59,37.59,37.59,000,37.59
2016-10-03,37.59,37.59,37.59,37.59,000,37.59
2016-09-30,37.42,37.65,37.30,37.59,589300,37.59
2016-09-29,37.15,37.59,37.15,37.28,756000,37.28
2016-09-28,37.01,37.59,37.01,37.21,706000,37.21
2016-09-27,36.85,37.55,36.73,37.41,925200,37.41
2016-09-26,38.00,38.33,37.00,37.01,1170400,37.01
2016-09-23,38.30,38.34,37.89,38.00,927100,38.00
2016-09-22,38.10,38.38,37.86,37.87,1139500,37.87
2016-09-21,37.99,38.38,37.70,37.70,1343700,37.70
2016-09-20,38.59,38.70,37.93,38.15,2113600,38.15
2016-09-19,37.01,40.45,37.01,39.31,3302800,39.31
2016-09-16,36.77,36.77,36.77,36.77,000,36.77
2016-09-15,36.77,36.77,36.77,36.77,000,36.77
2016-09-14,36.66,37.17,36.30,36.77,760300,36.77
2016-09-13,36.77,37.16,36.50,36.88,1019200,36.88
2016-09-12,37.30,37.67,36.63,36.69,2081600,36.69
2016-09-09,40.06,40.24,38.70,38.70,1824300,38.70
2016-09-08,39.96,40.40,39.61,40.02,1549900,40.02
2016-09-07,39.84,40.28,39.36,39.97,2284600,39.97
2016-09-06,38.89,39.98,38.61,39.92,2062100,39.92
2016-09-05,39.05,39.99,38.92,39.13,2009900,39.13
2016-09-02,39.54,40.60,39.50,39.64,2462700,39.64
2016-09-01,40.87,40.88,39.31,39.31,3240300,39.31
2016-08-31,41.00,41.79,39.68,41.30,5672400,41.30
2016-08-30,42.58,44.75,42.01,42.28,8070400,42.28
2016-08-29,38.48,42.08,38.25,42.08,2423300,42.08
2016-08-26,37.61,39.23,37.58,38.25,1680100,38.25
2016-08-25,38.00,38.02,35.64,37.60,1817000,37.60
2016-08-24,37.28,39.63,37.14,38.54,2611300,38.54
2016-08-23,37.07,37.38,36.60,37.02,966400,37.02
2016-08-22,37.77,37.99,36.68,36.69,1345500,36.69
2016-08-19,38.65,38.88,37.64,37.75,1448200,37.75
2016-08-18,38.80,39.17,38.37,38.52,1372800,38.52
2016-08-17,38.87,39.86,38.81,39.19,1762400,39.19
2016-08-16,38.99,39.39,38.66,38.87,1625700,38.87
2016-08-15,38.01,38.97,37.39,38.88,1840500,38.88
2016-08-12,37.41,38.23,37.37,38.00,1035200,38.00
2016-08-11,38.00,38.32,36.20,37.98,1219200,37.98
2016-08-10,38.56,38.89,38.11,38.37,1171500,38.37
2016-08-09,38.17,39.48,38.17,38.55,2155500,38.55
2016-08-08,36.00,38.61,35.63,38.61,2199300,38.61
2016-08-05,37.26,37.27,36.25,36.50,861600,36.50
2016-08-04,36.88,37.48,36.50,37.10,989500,37.10
2016-08-03,36.18,37.19,36.15,36.79,1133600,36.79
2016-08-02,35.90,36.57,35.79,36.41,995500,36.41
2016-08-01,36.99,36.99,35.20,35.91,1556300,35.91
2016-07-29,37.89,37.89,36.73,37.10,1163900,37.10
2016-07-28,37.78,38.17,36.29,37.82,2225300,37.82
2016-07-27,41.99,42.15,37.71,37.71,4074000,37.71
2016-07-26,41.60,42.24,41.60,41.90,1705000,41.90
2016-07-25,41.49,42.48,41.43,41.77,1098900,41.77
2016-07-22,42.78,43.05,41.58,41.74,1921600,41.74
2016-07-21,44.38,44.38,42.17,43.11,2250900,43.11
2016-07-20,44.565,44.85,44.105,44.15,1649200,22.013
2016-07-19,44.425,44.65,43.635,44.565,1501400,22.219
2016-07-18,43.48,44.99,42.91,44.475,2250600,22.175
2016-07-15,90.29,90.55,87.73,88.52,2777200,44.135
2016-07-14,90.50,92.61,88.78,90.10,2206800,44.922
2016-07-13,91.00,91.36,88.63,90.06,2043400,44.903
2016-07-12,91.20,91.60,85.58,91.00,4979200,45.371
2016-07-11,94.10,97.78,92.20,92.88,4252400,46.309
2016-07-08,91.99,95.06,91.05,94.10,3262800,46.917
2016-07-07,91.70,93.88,91.20,92.20,3249300,45.969
2016-07-06,93.97,94.59,91.50,91.70,3622600,45.72
2016-07-05,94.15,95.93,93.85,94.61,3869700,47.171
2016-07-04,92.00,95.99,90.16,95.32,3785100,47.525
2016-07-01,89.10,94.16,89.10,92.61,2423600,46.174
2016-06-30,93.81,95.65,91.00,91.30,3124900,45.521
2016-06-29,96.94,97.80,92.70,95.80,3705000,47.764
2016-06-28,94.32,99.59,94.32,97.20,3695200,48.462
2016-06-27,90.00,96.58,89.15,95.59,3400000,47.66
2016-06-24,92.10,93.20,86.78,90.70,2550200,45.222
2016-06-23,93.03,93.24,90.50,91.23,2053300,45.486
2016-06-22,90.67,93.85,90.20,93.60,2743600,46.667
2016-06-21,97.00,98.90,91.00,91.35,4515500,45.546
2016-06-20,94.26,101.53,94.00,98.04,4755300,48.881
2016-06-17,99.75,99.83,92.88,94.30,6081700,47.017
2016-06-16,88.80,95.66,88.80,95.66,4298500,47.695
2016-06-15,81.90,87.70,81.00,86.96,2607900,43.357
2016-06-14,80.33,83.50,80.33,81.71,1871800,40.739
2016-06-13,89.00,90.25,83.00,83.00,3852700,41.383
2016-06-10,92.22,92.22,92.22,92.22,000,45.979
2016-06-09,92.22,92.22,92.22,92.22,000,45.979
2016-06-08,92.34,98.50,91.15,92.22,4700400,45.979
2016-06-07,87.99,94.98,86.02,94.00,4088900,46.867
2016-06-06,85.87,91.87,85.53,87.98,4276900,43.865
2016-06-03,83.20,85.20,81.58,84.80,4081000,42.28
2016-06-02,80.22,83.88,79.90,83.70,3711100,41.732
2016-06-01,78.11,82.13,77.35,80.22,3236500,39.996
2016-05-31,75.47,79.18,75.00,78.32,2887400,39.049
2016-05-30,75.10,76.80,74.53,75.00,1807600,37.394
2016-05-27,75.00,78.50,74.90,77.19,2970300,38.486
2016-05-26,74.40,75.50,71.47,75.48,1816200,37.633
2016-05-25,74.40,75.67,73.58,74.47,1721300,37.13
2016-05-24,74.66,75.27,73.00,73.70,1958800,36.746
2016-05-23,71.80,76.80,71.63,75.90,2571200,37.843
2016-05-20,69.80,71.20,68.10,71.20,992000,35.499
2016-05-19,68.88,70.96,68.00,69.86,1017900,34.831
2016-05-18,70.70,71.87,67.10,68.50,1059200,34.153
2016-05-17,71.00,73.10,70.00,71.91,1279200,35.853
2016-05-16,67.50,70.30,66.02,70.20,1100300,35.001
2016-05-13,67.30,68.58,66.80,67.32,824600,33.565
2016-05-12,68.68,68.89,64.10,67.30,1008300,33.555
2016-05-11,71.89,71.96,69.48,69.48,781300,34.642
2016-05-10,70.91,71.71,70.73,71.12,608400,35.459
2016-05-09,72.22,72.30,70.12,71.09,1315800,35.444
2016-05-06,77.69,77.99,73.12,73.13,2433900,36.461
2016-05-05,74.26,77.20,74.26,77.20,1793100,38.491
2016-05-04,74.00,75.68,73.81,74.96,1593800,37.374
2016-05-03,71.81,74.69,70.70,74.30,1522900,37.045
2016-05-02,71.37,71.37,71.37,71.37,000,35.584
2016-04-29,71.16,72.88,70.00,71.37,874800,35.584
2016-04-28,71.86,71.99,69.17,71.69,1159700,35.744
2016-04-27,72.50,72.99,71.58,71.86,1059000,35.828
2016-04-26,70.26,72.93,70.19,72.57,1351400,36.182
2016-04-25,71.20,71.99,69.50,71.33,1299400,35.564
2016-04-22,73.99,74.48,68.23,72.13,2829700,35.963
2016-04-21,79.51,80.70,73.13,73.66,2671800,36.726
2016-04-20,82.17,85.18,77.49,80.80,4305300,40.286
2016-04-19,82.00,82.00,79.78,81.65,1841600,40.709
2016-04-18,80.15,81.47,78.00,80.85,1842400,40.311
2016-04-15,82.70,83.50,80.50,81.78,2469700,40.774
2016-04-14,80.49,83.00,80.05,82.63,2861900,41.198
2016-04-13,78.20,81.50,78.10,80.00,2757500,39.887
2016-04-12,80.64,80.64,76.89,77.82,1966100,38.80
2016-04-11,78.25,80.88,77.80,80.69,2327500,40.231
2016-04-08,77.99,78.47,76.51,77.81,1784000,38.795
2016-04-07,81.95,81.95,78.78,78.89,2894200,39.333
2016-04-06,79.21,82.18,78.80,81.88,3245800,40.824
2016-04-05,79.81,81.27,77.00,80.50,3983000,40.136
2016-04-04,79.20,79.20,79.20,79.20,000,39.488
2016-04-01,81.48,84.50,79.00,79.20,6104700,39.488
2016-03-31,73.50,79.15,73.50,79.15,1969200,39.463
2016-03-30,69.35,72.00,68.88,71.95,1678900,35.873
2016-03-29,70.01,70.65,67.60,68.50,1540200,34.153
2016-03-28,72.45,74.08,70.25,70.65,1924600,35.225
2016-03-25,73.24,73.78,70.18,71.68,2029700,35.739
2016-03-24,73.80,77.50,72.20,73.69,3021100,36.741
2016-03-23,72.05,74.44,72.00,73.45,1961100,36.621
2016-03-22,70.47,75.60,69.68,72.43,2578500,36.112
2016-03-21,70.10,72.86,69.18,71.38,2598800,35.589
2016-03-18,65.50,70.83,65.35,70.10,2854700,34.951
2016-03-17,62.07,65.88,62.07,65.33,1921900,32.573
2016-03-16,65.03,65.84,60.70,61.88,1403100,30.852
2016-03-15,65.70,65.70,63.11,63.89,1705200,31.855
2016-03-14,63.70,67.30,63.00,65.80,2057600,32.807
2016-03-11,59.98,62.45,59.00,62.08,1381800,30.952
2016-03-10,60.77,61.49,59.47,59.94,853600,29.885
2016-03-09,60.50,62.28,59.11,60.58,1090400,30.204
2016-03-08,61.26,62.35,56.80,62.16,1556900,30.992
2016-03-07,62.01,63.30,60.80,61.30,1172800,30.563
2016-03-04,64.12,64.55,58.79,59.51,1622700,29.671
2016-03-03,64.15,66.95,63.50,64.10,1746900,31.959
2016-03-02,60.87,64.50,59.63,64.12,1796300,31.969
2016-03-01,59.00,61.90,57.02,61.10,1464300,30.464
2016-02-29,66.02,66.02,59.24,59.24,1403100,29.536
2016-02-26,65.80,67.03,64.18,65.82,1531100,32.817
2016-02-25,73.00,73.00,65.57,65.57,2410500,32.692
2016-02-24,74.27,75.50,70.62,72.85,2157200,36.322
2016-02-23,76.60,77.00,74.09,75.01,1984000,37.399
2016-02-22,77.56,77.60,75.56,76.88,2018200,38.331
2016-02-19,75.71,76.53,74.90,76.00,1612300,37.892
2016-02-18,77.22,78.00,74.18,75.68,2760400,37.733
2016-02-17,74.70,76.46,73.64,76.08,2280300,37.932
2016-02-16,71.00,75.66,70.77,74.70,2010000,37.244
2016-02-15,67.00,71.20,66.01,70.59,1374000,35.195
2016-02-12,70.00,70.00,70.00,70.00,000,34.901
2016-02-11,70.00,70.00,70.00,70.00,000,34.901
2016-02-10,70.00,70.00,70.00,70.00,000,34.901
2016-02-09,70.00,70.00,70.00,70.00,000,34.901
2016-02-08,70.00,70.00,70.00,70.00,000,34.901
2016-02-05,72.83,73.80,70.00,70.00,1166800,34.901
2016-02-04,69.68,74.25,69.68,72.90,1620500,36.347
2016-02-03,67.52,69.98,67.52,69.78,1128900,34.791
2016-02-02,65.95,69.48,65.48,69.08,1854000,34.442
2016-02-01,66.13,67.79,63.31,65.10,1361700,32.458
2016-01-29,64.00,68.50,63.05,67.62,1664200,33.714
2016-01-28,68.87,68.87,64.01,64.70,1480600,32.258
2016-01-27,71.21,72.40,64.50,69.86,2104400,34.831
2016-01-26,78.03,78.35,71.21,71.21,1648400,35.504
2016-01-25,80.53,80.99,78.42,79.12,1305700,39.448
2016-01-22,77.98,79.99,75.90,79.55,1656600,39.662
2016-01-21,78.50,81.70,76.00,76.00,1937200,37.892
2016-01-20,80.98,81.97,78.60,80.50,2277000,40.136
2016-01-19,78.20,82.60,77.50,82.12,2441600,40.944
2016-01-18,72.00,81.73,72.00,79.79,2563300,39.782
2016-01-15,77.00,79.50,73.80,74.43,1806900,37.11
2016-01-14,71.00,78.68,69.51,78.45,2444500,39.114
2016-01-13,76.99,79.50,72.34,73.38,2019400,36.586
2016-01-12,74.70,78.96,74.21,77.87,2169100,38.825
2016-01-11,80.89,82.92,74.70,74.76,2296500,37.274
2016-01-08,86.40,86.66,76.25,83.00,2079600,41.383
2016-01-07,89.10,89.89,83.40,83.40,668400,41.582
2016-01-06,90.05,93.50,87.50,92.67,2392800,46.204
2016-01-05,82.25,90.98,82.25,89.20,2960500,44.474
2016-01-04,98.96,99.97,89.06,89.06,1840100,44.404
2016-01-01,98.95,98.95,98.95,98.95,000,49.335
2015-12-31,103.88,103.88,97.60,98.95,1824700,49.335
2015-12-30,103.81,103.81,101.19,102.60,1486000,51.155
2015-12-29,103.20,104.49,100.07,103.40,1897000,51.554
2015-12-28,113.48,113.48,102.60,102.60,3852800,51.155
2015-12-25,115.50,117.50,112.00,114.00,2797700,56.839
2015-12-24,115.00,119.98,111.58,118.58,3884900,59.122
2015-12-23,115.00,122.22,112.80,114.50,4028900,57.088
2015-12-22,111.52,115.89,111.30,114.00,2213300,56.839
2015-12-21,110.00,111.97,108.70,111.30,1515600,55.492
2015-12-18,112.90,114.98,110.16,111.09,2147000,55.388
2015-12-17,112.20,115.80,111.28,114.79,3305600,57.232
2015-12-16,106.99,116.02,106.66,110.00,3270500,54.844
2015-12-15,107.00,108.78,105.20,106.19,1778000,52.945
2015-12-14,102.00,107.90,99.82,107.47,2259200,53.583
2015-12-11,105.68,108.97,104.00,104.97,2016300,52.336
2015-12-10,107.00,110.22,105.95,106.40,2536900,53.049
2015-12-09,113.00,113.66,106.00,110.22,3659700,54.954
2015-12-08,112.90,119.80,110.01,115.99,4171300,57.831
2015-12-07,111.00,114.83,110.02,112.47,2713800,56.076
2015-12-04,116.16,121.60,112.06,113.80,4415100,56.739
2015-12-03,113.20,119.97,111.00,116.05,3868200,57.861
