Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,23.37,23.37,23.37,23.37,000,23.37
2016-10-05,23.37,23.37,23.37,23.37,000,23.37
2016-10-04,23.37,23.37,23.37,23.37,000,23.37
2016-10-03,23.37,23.37,23.37,23.37,000,23.37
2016-09-30,23.28,23.76,23.16,23.37,3282700,23.37
2016-09-29,23.90,24.08,23.18,23.36,4752200,23.36
2016-09-28,23.92,24.10,23.67,24.00,3241300,24.00
2016-09-27,23.58,24.30,23.30,24.10,6106300,24.10
2016-09-26,22.80,24.18,22.80,23.72,6630400,23.72
2016-09-23,22.67,23.10,22.67,22.94,1976600,22.94
2016-09-22,22.47,22.99,22.41,22.76,2598700,22.76
2016-09-21,22.00,22.47,21.94,22.34,1473700,22.34
2016-09-20,22.26,22.35,21.90,22.00,1499800,22.00
2016-09-19,21.86,22.30,21.86,22.26,1932100,22.26
2016-09-16,21.93,21.93,21.93,21.93,000,21.93
2016-09-15,21.93,21.93,21.93,21.93,000,21.93
2016-09-14,21.99,22.09,21.73,21.93,1308100,21.93
2016-09-13,22.33,22.33,21.87,21.96,1805000,21.96
2016-09-12,22.31,22.56,22.02,22.06,2739500,22.06
2016-09-09,22.92,23.17,22.68,22.80,3297300,22.80
2016-09-08,22.96,22.96,22.63,22.91,1693200,22.91
2016-09-07,22.95,23.25,22.53,22.80,2977700,22.80
2016-09-06,22.04,22.99,21.88,22.82,2915500,22.82
2016-09-05,21.85,22.29,21.85,22.03,1533000,22.03
2016-09-02,21.85,22.09,21.61,21.96,1396200,21.96
2016-09-01,21.92,22.29,21.85,21.85,2018000,21.85
2016-08-31,22.10,22.26,21.80,21.91,2064500,21.91
2016-08-30,22.42,22.55,22.06,22.18,1566000,22.18
2016-08-29,22.40,22.66,22.11,22.42,3364200,22.42
2016-08-26,23.26,23.34,22.66,22.67,3119100,22.67
2016-08-25,22.94,23.44,22.40,23.20,4614600,23.20
2016-08-24,22.30,23.35,22.30,22.70,2319000,22.70
2016-08-23,22.32,22.63,22.15,22.31,1827200,22.31
2016-08-22,22.90,23.58,22.25,22.32,3156400,22.32
2016-08-19,22.81,23.30,22.81,23.10,2334900,23.10
2016-08-18,22.71,22.97,22.61,22.86,2705600,22.86
2016-08-17,22.62,22.96,22.45,22.91,2952700,22.91
2016-08-16,22.10,22.88,22.05,22.74,2883700,22.74
2016-08-15,22.00,22.35,21.99,22.25,2835000,22.25
2016-08-12,21.62,21.83,21.40,21.83,1796500,21.83
2016-08-11,21.40,21.59,21.20,21.53,3168800,21.53
2016-08-10,21.34,21.42,21.23,21.40,2596200,21.40
2016-08-09,21.18,21.38,21.02,21.33,1886700,21.33
2016-08-08,20.60,21.14,20.52,21.12,1429000,21.12
2016-08-05,21.21,21.28,20.63,20.63,2551800,20.63
2016-08-04,21.06,21.36,21.01,21.20,1181100,21.20
2016-08-03,21.02,21.25,20.67,21.24,2122100,21.24
2016-08-02,21.28,21.35,20.50,21.02,3696200,21.02
2016-08-01,21.39,21.39,20.41,21.00,3337400,21.00
2016-07-29,21.80,21.99,21.31,21.41,1302200,21.41
2016-07-28,21.60,22.15,21.52,21.80,2099800,21.80
2016-07-27,22.57,22.64,21.30,21.63,3345400,21.63
