Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,36.33,36.33,36.33,36.33,000,36.33
2016-10-05,36.33,36.33,36.33,36.33,000,36.33
2016-10-04,36.33,36.33,36.33,36.33,000,36.33
2016-10-03,36.33,36.33,36.33,36.33,000,36.33
2016-09-30,36.50,36.80,36.09,36.33,1516200,36.33
2016-09-29,36.95,37.36,36.51,36.59,2282100,36.59
2016-09-28,36.88,37.99,35.80,37.43,3952900,37.43
2016-09-27,35.68,36.60,34.89,36.60,2389300,36.60
2016-09-26,36.77,37.00,34.88,35.67,2832200,35.67
2016-09-23,36.31,37.80,36.30,36.85,4107700,36.85
2016-09-22,35.48,36.82,35.21,36.46,3959000,36.46
2016-09-21,34.75,35.48,34.50,35.02,1647400,35.02
2016-09-20,35.26,35.45,34.68,34.92,1345000,34.92
2016-09-19,33.97,35.48,33.97,35.23,1941100,35.23
2016-09-16,34.11,34.11,34.11,34.11,000,34.11
2016-09-15,34.11,34.11,34.11,34.11,000,34.11
2016-09-14,33.10,34.39,32.80,34.11,1760200,34.11
2016-09-13,33.80,34.30,33.62,33.80,1756100,33.80
2016-09-12,35.20,35.70,33.00,33.70,3170300,33.70
2016-09-09,36.34,36.93,35.70,36.28,2829600,36.28
2016-09-08,36.00,36.51,35.83,36.33,1822500,36.33
2016-09-07,36.96,37.74,36.01,36.37,3199700,36.37
2016-09-06,36.10,37.48,35.05,37.16,4611800,37.16
2016-09-05,37.80,37.80,36.05,36.18,3530000,36.18
2016-09-02,37.41,37.77,36.27,37.11,4477900,37.11
2016-09-01,37.60,39.00,37.17,37.41,5559400,37.41
2016-08-31,37.72,39.38,37.50,37.98,9499500,37.98
2016-08-30,36.26,38.19,35.20,38.15,8379300,38.15
2016-08-29,37.18,38.33,35.79,36.18,10527800,36.18
2016-08-26,34.00,36.44,33.58,36.44,4682400,36.44
2016-08-25,33.40,33.40,32.21,33.13,2547000,33.13
2016-08-24,33.70,34.79,33.57,33.66,3592800,33.66
2016-08-23,32.71,35.70,32.40,34.25,5036500,34.25
2016-08-22,35.18,36.15,33.13,33.27,6064300,33.27
2016-08-19,33.09,33.09,33.09,33.09,000,33.09
2016-08-18,33.09,33.09,33.09,33.09,000,33.09
2016-08-17,33.09,33.09,33.09,33.09,000,33.09
