Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,33.12,33.12,33.12,33.12,000,33.12
2016-10-05,33.12,33.12,33.12,33.12,000,33.12
2016-10-04,33.12,33.12,33.12,33.12,000,33.12
2016-10-03,33.12,33.12,33.12,33.12,000,33.12
2016-09-30,32.79,33.47,32.45,33.12,3055400,33.12
2016-09-29,31.19,33.09,31.19,32.79,4650300,32.79
2016-09-28,31.06,31.50,30.51,30.93,1840800,30.93
2016-09-27,31.00,31.17,30.39,31.01,1886300,31.01
2016-09-26,31.70,32.46,31.04,31.06,3897900,31.06
2016-09-23,30.80,31.70,30.71,31.69,2072800,31.69
2016-09-22,31.06,31.39,30.87,30.98,1216900,30.98
2016-09-21,31.11,31.66,30.95,31.06,1285800,31.06
2016-09-20,31.62,31.75,31.05,31.26,1430500,31.26
2016-09-19,30.38,31.69,30.20,31.54,2565900,31.54
2016-09-16,30.43,30.43,30.43,30.43,000,30.43
2016-09-15,30.43,30.43,30.43,30.43,000,30.43
2016-09-14,30.95,31.43,30.28,30.43,1747900,30.43
2016-09-13,31.59,31.76,30.98,31.09,2786900,31.09
2016-09-12,31.80,32.12,30.60,31.54,4829600,31.54
2016-09-09,31.67,32.80,31.41,32.40,4220400,32.40
2016-09-08,31.99,32.53,31.45,31.60,2240300,31.60
2016-09-07,31.25,32.17,31.25,31.78,3539700,31.78
2016-09-06,30.50,31.29,30.35,31.09,2257000,31.09
2016-09-05,30.50,31.58,30.49,30.63,2748400,30.63
2016-09-02,30.28,31.00,29.80,30.52,4126500,30.52
2016-09-01,31.69,31.95,30.00,30.12,4165400,30.12
2016-08-31,31.45,32.87,31.40,31.79,4124900,31.79
2016-08-30,31.17,31.79,30.95,31.77,2895000,31.77
2016-08-29,31.60,31.60,31.00,31.18,2309400,31.18
2016-08-26,32.30,32.37,30.86,31.73,5615400,31.73
2016-08-25,31.02,32.16,30.60,32.02,6060700,32.02
2016-08-24,31.66,31.99,31.20,31.48,6332400,31.48
2016-08-23,29.95,31.68,29.88,31.67,10213900,31.67
2016-08-22,29.71,30.88,29.66,30.22,7660900,30.22
2016-08-19,28.77,29.70,28.28,29.48,5051700,29.48
2016-08-18,28.68,29.18,28.41,28.77,3705500,28.77
2016-08-17,28.72,29.24,28.21,28.75,5132900,28.75
2016-08-16,28.40,29.00,28.13,28.25,6732900,28.25
2016-08-15,26.78,28.23,26.77,28.05,5702800,28.05
2016-08-12,26.49,26.94,26.21,26.87,1767100,26.87
2016-08-11,27.06,27.06,26.00,26.50,1407300,26.50
2016-08-10,26.98,27.14,26.91,27.02,1453400,27.02
