Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,13.84,13.84,13.84,13.84,000,13.84
2016-10-05,13.84,13.84,13.84,13.84,000,13.84
2016-10-04,13.84,13.84,13.84,13.84,000,13.84
2016-10-03,13.84,13.84,13.84,13.84,000,13.84
2016-09-30,13.89,13.92,13.81,13.84,1193900,13.84
2016-09-29,13.85,13.90,13.80,13.82,1762900,13.82
2016-09-28,13.86,13.97,13.78,13.82,1628300,13.82
2016-09-27,13.52,13.88,13.52,13.87,2132200,13.87
2016-09-26,14.11,14.23,13.68,13.70,4801900,13.70
2016-09-23,14.60,14.69,14.20,14.27,4186500,14.27
2016-09-22,14.38,14.75,14.25,14.70,6930500,14.70
2016-09-21,13.91,14.55,13.86,14.37,6037800,14.37
2016-09-20,14.04,14.04,13.86,13.93,1511100,13.93
2016-09-19,13.72,14.07,13.70,13.90,2363400,13.90
2016-09-16,13.68,13.68,13.68,13.68,000,13.68
2016-09-15,13.68,13.68,13.68,13.68,000,13.68
2016-09-14,13.80,13.88,13.50,13.68,2031000,13.68
2016-09-13,13.75,13.86,13.72,13.80,2091000,13.80
2016-09-12,14.10,14.10,13.66,13.71,4599900,13.71
2016-09-09,14.62,14.70,14.36,14.39,3428500,14.39
2016-09-08,14.53,14.64,14.45,14.61,2948100,14.61
2016-09-07,14.49,14.68,14.45,14.49,3637400,14.49
2016-09-06,14.29,14.50,14.14,14.48,3761400,14.48
2016-09-05,14.42,14.45,14.24,14.29,2369400,14.29
2016-09-02,14.51,14.58,14.21,14.29,3458600,14.29
2016-09-01,14.62,14.75,14.50,14.51,2878800,14.51
2016-08-31,14.83,14.87,14.51,14.62,3670100,14.62
2016-08-30,14.89,15.00,14.72,14.77,3289300,14.77
2016-08-29,14.85,15.25,14.80,14.91,5669400,14.91
2016-08-26,14.74,14.85,14.60,14.79,4520900,14.79
2016-08-25,14.66,14.80,14.50,14.69,7021200,14.69
2016-08-24,14.33,15.70,14.33,14.98,13136300,14.98
2016-08-23,14.47,14.51,14.33,14.41,3139400,14.41
2016-08-22,14.52,14.70,14.32,14.53,5119900,14.53
2016-08-19,14.64,14.71,14.40,14.47,3599800,14.47
2016-08-18,14.74,14.91,14.52,14.59,5511500,14.59
2016-08-17,14.76,14.89,14.54,14.78,5142000,14.78
2016-08-16,14.71,14.88,14.54,14.72,5584800,14.72
2016-08-15,14.40,14.77,14.22,14.67,6817100,14.67
2016-08-12,14.45,14.63,14.20,14.44,3661100,14.44
2016-08-11,14.81,14.88,14.41,14.42,5701900,14.42
2016-08-10,14.34,15.38,14.27,15.01,9574100,15.01
2016-08-09,14.09,14.34,14.02,14.32,3950000,14.32
2016-08-08,14.20,14.20,13.68,14.12,5281100,14.12
2016-08-05,14.49,14.50,14.25,14.27,3572500,14.27
2016-08-04,14.32,14.54,14.24,14.45,3911100,14.45
2016-08-03,14.47,14.47,14.21,14.29,3930200,14.29
2016-08-02,14.30,14.53,14.30,14.44,3494400,14.44
2016-08-01,14.82,14.97,14.21,14.28,5814700,14.28
2016-07-29,15.61,15.69,15.03,15.07,6977300,15.07
2016-07-28,16.00,16.48,15.50,15.71,9382400,15.71
2016-07-27,17.01,17.01,17.01,17.01,000,17.01
2016-07-26,17.25,18.00,16.90,17.01,16745700,17.01
2016-07-25,16.55,16.55,16.55,16.55,000,16.55
2016-07-22,16.55,16.55,16.55,16.55,000,16.55
2016-07-21,16.55,16.55,16.55,16.55,000,16.55
2016-07-20,16.55,16.55,16.55,16.55,000,16.55
2016-07-19,16.55,16.55,16.55,16.55,000,16.55
2016-07-18,16.55,16.55,16.55,16.55,000,16.55
2016-07-15,16.50,16.67,16.42,16.55,5404100,16.55
2016-07-14,16.50,16.67,16.41,16.50,5226900,16.50
2016-07-13,16.59,16.77,16.41,16.64,7574600,16.64
2016-07-12,16.48,16.81,16.11,16.58,8593000,16.58
2016-07-11,17.00,17.09,16.60,16.70,8445600,16.70
2016-07-08,17.27,17.39,16.95,17.01,8204900,17.01
2016-07-07,16.79,17.30,16.75,17.26,13731800,17.26
2016-07-06,17.15,17.15,16.53,16.86,16070300,16.86
2016-07-05,17.56,17.63,17.12,17.23,15312300,17.23
