Date,Open,High,Low,Close,Volume,Adj Close
2016-10-06,44.63,44.63,44.63,44.63,000,44.63
2016-10-05,44.63,44.63,44.63,44.63,000,44.63
2016-10-04,44.63,44.63,44.63,44.63,000,44.63
2016-10-03,44.63,44.63,44.63,44.63,000,44.63
2016-09-30,44.00,44.86,44.00,44.63,448900,44.63
2016-09-29,44.84,45.45,44.30,44.38,567800,44.38
2016-09-28,45.45,45.65,44.70,44.84,635600,44.84
2016-09-27,45.19,45.89,44.70,45.45,638600,45.45
2016-09-26,46.50,46.80,45.97,45.99,575100,45.99
2016-09-23,46.00,47.00,46.00,46.45,502600,46.45
2016-09-22,46.17,47.20,46.17,46.82,1818600,46.82
2016-09-21,47.00,47.00,46.02,46.09,550200,46.09
2016-09-20,46.59,46.59,45.50,46.48,1337400,46.48
2016-09-19,45.00,46.00,44.80,46.00,1198100,46.00
2016-09-16,45.16,45.16,45.16,45.16,000,45.16
2016-09-15,45.16,45.16,45.16,45.16,000,45.16
2016-09-14,44.80,45.98,44.39,45.16,1543300,45.16
2016-09-13,43.69,44.43,43.00,44.36,833900,44.36
2016-09-12,44.44,44.44,42.50,43.50,1215000,43.50
2016-09-09,45.49,45.50,44.50,44.71,1625600,44.71
2016-09-08,45.48,45.52,45.00,45.50,896400,45.50
2016-09-07,45.17,45.50,44.52,44.91,695400,44.91
2016-09-06,45.28,45.48,44.32,45.16,647800,45.16
2016-09-05,45.17,45.50,44.55,44.67,1129100,44.67
2016-09-02,45.62,45.62,44.66,45.16,692200,45.16
2016-09-01,45.80,45.80,45.10,45.36,573100,45.36
2016-08-31,45.59,46.00,45.40,45.60,1108200,45.60
2016-08-30,45.50,45.95,45.46,45.59,846300,45.59
2016-08-29,45.20,45.79,45.20,45.50,825300,45.50
2016-08-26,45.95,46.60,45.20,45.58,1638600,45.58
2016-08-25,45.50,47.59,45.00,46.17,3478000,46.17
2016-08-24,48.40,49.18,46.77,49.12,3311300,49.12
2016-08-23,47.00,50.99,47.00,48.49,2606100,48.49
2016-08-22,46.50,46.89,46.05,46.42,1273100,46.42
2016-08-19,45.25,46.59,45.20,46.54,1485100,46.54
2016-08-18,45.98,45.98,45.02,45.05,1232100,45.05
2016-08-17,46.65,46.65,45.25,46.10,1504700,46.10
2016-08-16,46.89,46.89,46.39,46.62,931700,46.62
2016-08-15,45.77,46.74,45.31,46.39,850900,46.39
2016-08-12,45.69,46.18,45.00,45.76,439300,45.76
2016-08-11,45.71,45.99,45.29,45.47,421400,45.47
2016-08-10,47.40,47.40,45.55,45.61,990600,45.61
2016-08-09,46.05,47.48,46.05,46.70,776600,46.70
2016-08-08,46.45,46.99,46.00,46.59,685400,46.59
2016-08-05,44.50,46.60,44.20,46.51,1497500,46.51
2016-08-04,44.80,44.85,43.80,44.49,764500,44.49
2016-08-03,44.95,45.10,44.20,44.54,622800,44.54
2016-08-02,44.80,44.80,44.15,44.54,700000,44.54
2016-08-01,46.22,46.22,43.89,44.50,1138700,44.50
2016-07-29,47.16,47.47,45.21,45.88,1489600,45.88
2016-07-28,47.00,48.10,46.04,47.03,1527400,47.03
2016-07-27,47.50,48.42,45.12,47.63,2568400,47.63
2016-07-26,47.68,48.46,47.68,48.42,1659200,48.42
2016-07-25,46.52,48.75,46.52,47.68,2568800,47.68
2016-07-22,47.80,47.80,46.95,47.20,729400,47.20
2016-07-21,47.55,47.97,47.20,47.33,872400,47.33
2016-07-20,47.14,47.92,46.20,47.61,1978700,47.61
2016-07-19,47.00,47.08,45.75,46.20,1362000,46.20
2016-07-18,48.38,48.60,45.67,46.40,2543000,46.40
2016-07-15,47.77,48.90,47.20,47.89,2062800,47.89
2016-07-14,48.00,48.25,47.20,47.65,1252100,47.65
2016-07-13,48.80,49.20,47.68,47.98,2253000,47.98
2016-07-12,49.97,49.97,46.11,49.21,3878600,49.21
2016-07-11,49.60,51.50,48.60,49.15,4246100,49.15
2016-07-08,47.50,50.98,47.20,49.53,4529800,49.53
2016-07-07,44.70,47.48,44.40,47.34,3765900,47.34
2016-07-06,44.52,45.50,44.20,44.89,2101100,44.89
